row_id,num_sold
26567,236.73542568733063
26568,263.00676725712157
26569,422.10733637459646
26570,117.37868002777688
26571,472.3360253608513
26572,749.7256149648368
26573,199.45014703988312
26574,435.1548160851951
26575,743.8767163474412
26576,188.67683830446197
26577,791.6479148842791
26578,1315.7413980317524
26579,344.07025293561014
26580,293.8621890073107
26581,446.5691668175814
26582,123.90260118811328
26583,479.41272728881455
26584,788.7584653473735
26585,224.79673878648597
26586,268.72015630995196
26587,465.820867561216
26588,120.11830487256273
26589,445.0486525801952
26590,741.4246005119448
26591,198.57636044928148
26592,425.8333840142995
26593,696.2850605307158
26594,191.6056256016191
26595,783.6389475826571
26596,1284.6601565461026
26597,328.4747737244796
26598,279.1644142721675
26599,461.13224692488075
26600,125.13579135892537
26601,479.3231304855396
26602,812.7633500613134
26603,204.03332348459185
26604,251.235325027538
26605,409.814086303257
26606,111.65560699033034
26607,424.73825803249764
26608,733.2545922371182
26609,187.02516252528412
26610,422.3218447099966
26611,714.7627265957616
26612,197.27820620312474
26613,705.4927894434069
26614,1151.9891922175104
26615,315.50405551940787
26616,267.65088330839745
26617,428.6636265598799
26618,113.83007605936916
26619,472.86934311998226
26620,756.240601930962
26621,207.95399778576547
26622,253.1297808053013
26623,422.0675321805217
26624,106.80843667306557
26625,438.78111741827985
26626,751.8699669026288
26627,204.25666788500575
26628,434.05578654900074
26629,730.1332279769742
26630,187.74239853161544
26631,731.5004312305279
26632,1201.197812044975
26633,317.1501384747657
26634,295.2663845205275
26635,461.57052504761566
26636,119.81502839228646
26637,461.26768818032684
26638,778.1777305229512
26639,197.51127770781352
26640,267.51133972352125
26641,451.95532358140196
26642,127.75453588271891
26643,498.8928243654724
26644,815.9423196719865
26645,207.34530967950127
26646,443.4587572724941
26647,718.8623030628675
26648,202.19474601157242
26649,789.8115822726353
26650,1367.4657937166867
26651,329.9425471315867
26652,297.4027119488645
26653,474.74524358002367
26654,128.35572975996266
26655,508.8393335556686
26656,809.1827298347044
26657,235.17434287931945
26658,294.63623179119855
26659,477.91713703629426
26660,133.23332080635421
26661,531.6147141698599
26662,843.792480994785
26663,234.8160049021125
26664,464.9033350896725
26665,848.3917920696573
26666,218.260778197058
26667,875.5131913978338
26668,1381.7242721016235
26669,388.1574515624055
26670,314.3855208422635
26671,522.1749101107974
26672,143.8680770375432
26673,594.3649952597514
26674,918.3450363222307
26675,248.8398709611909
26676,278.908093509098
26677,476.15722494036856
26678,121.41959712982347
26679,473.5537104459064
26680,800.6384936895822
26681,214.50606196523327
26682,473.6910355611727
26683,773.7404980516774
26684,212.67209504100433
26685,839.6844656974135
26686,1316.8480896590713
26687,373.1802753621502
26688,297.0796471206668
26689,478.9421890161866
26690,136.06382225361855
26691,531.7046610154482
26692,869.7381178325076
26693,237.91975768388554
26694,270.57927151776073
26695,463.98769687681147
26696,117.26398412675371
26697,469.7614856059947
26698,778.819012270463
26699,195.57572653659412
26700,429.5626225762798
26701,736.7103480138753
26702,190.62245443568204
26703,730.8614807700742
26704,1311.3645353960417
26705,338.1881961286165
26706,279.25313829904786
26707,449.0888767414328
26708,128.6006767857212
26709,475.2662715037598
26710,803.3797835742499
26711,207.61354540983584
26712,263.56653330876617
26713,454.98684922555367
26714,118.38444674095035
26715,459.48201380613114
26716,808.1741239675117
26717,213.2826509615643
26718,423.9499736497397
26719,750.1787609376175
26720,203.86255816039198
26721,746.3007090154556
26722,1275.3441499750397
26723,317.1825297180482
26724,286.13698676905
26725,504.3436343988092
26726,124.63582541140657
26727,486.1188551033203
26728,846.7292754013246
26729,211.06970962811377
26730,250.12294214913166
26731,418.03965435584814
26732,112.71407229894835
26733,440.6258358594639
26734,745.0443147030924
26735,184.41216036767645
26736,395.83617172161115
26737,719.0770295045313
26738,184.30373343658195
26739,692.6879703625841
26740,1200.6313801222987
26741,307.7884171514983
26742,250.53615544937708
26743,419.0217335855124
26744,116.7733994132748
26745,447.5786764202414
26746,782.7557773150943
26747,208.73047650049514
26748,241.09814953448043
26749,414.54013502482525
26750,105.51877685150698
26751,448.0617690229946
26752,732.4424699599939
26753,193.51269400825413
26754,413.8361585147473
26755,734.6095743183661
26756,193.0949056190897
26757,740.2911193595805
26758,1302.8273848838073
26759,335.57258656583645
26760,271.1680377270586
26761,450.45083656574377
26762,127.3005831335017
26763,486.4150040045762
26764,834.6367864799026
26765,206.35855796245085
26766,258.9225720934818
26767,464.9632029679885
26768,111.03509407276692
26769,488.290951120736
26770,799.2415094097335
26771,208.6272472210983
26772,446.93283113189057
26773,806.928489638987
26774,197.93459730007746
26775,737.5817623692672
26776,1334.5477110611075
26777,350.36358968731383
26778,287.11512701262245
26779,482.81481941109394
26780,128.1016455990072
26781,481.0966346873106
26782,851.1202492957694
26783,219.92416092233674
26784,285.7008820231994
26785,501.622177765075
26786,126.73450071348226
26787,500.912087661019
26788,895.4166762893428
26789,233.18838600258783
26790,449.305999506047
26791,807.3610689490985
26792,224.9372857435677
26793,840.8996678288197
26794,1377.0709910702788
26795,368.87017595260215
26796,312.4653889317023
26797,530.787504850926
26798,144.68188060018116
26799,554.0669987055416
26800,934.2799624304218
26801,246.99488495840606
26802,271.3687868659716
26803,484.42564473374625
26804,122.85697198547733
26805,507.8801038514466
26806,784.7775760855276
26807,219.4696852003391
26808,484.70485316601577
26809,829.4700328851812
26810,209.3925095005631
26811,769.1534439597052
26812,1353.8484740481592
26813,350.40185488382946
26814,289.8933122867671
26815,526.7034698499803
26816,135.5296636295496
26817,515.4409113963428
26818,861.3781326880838
26819,243.0156531724539
26820,261.6757174618341
26821,458.43972894780853
26822,114.5168048649888
26823,448.0780397757248
26824,755.2425346759874
26825,207.91109821975226
26826,437.04381894553256
26827,769.8788785187664
26828,203.131727341913
26829,740.7170459078193
26830,1269.2449488005304
26831,326.03035463928506
26832,280.7625833051677
26833,483.9843843221538
26834,132.78905128850243
26835,488.44761584472116
26836,836.6250821423737
26837,213.851036042985
26838,266.76709793343275
26839,460.2501960507438
26840,112.4788434752998
26841,454.2771032884991
26842,782.4226912571215
26843,206.1352054374865
26844,450.4245313026299
26845,749.9676866463963
26846,192.66794020131826
26847,759.6489630405612
26848,1338.1437961212926
26849,337.7362095764382
26850,286.63372273101623
26851,474.73020702098313
26852,122.08266104293935
26853,472.70943359131195
26854,850.7377125730454
26855,220.23418809746553
26856,257.4896611366271
26857,393.17679695461294
26858,113.05143468171919
26859,438.93100426769035
26860,780.4405139965909
26861,191.71987093084385
26862,398.8627202006514
26863,713.2013125661676
26864,186.94581949383635
26865,754.0411305136964
26866,1208.133089648225
26867,297.1378748299651
26868,274.3407910195932
26869,451.40445782591
26870,113.53476871895944
26871,455.03052418289485
26872,816.0082229773285
26873,207.5930955320009
26874,249.3061595450246
26875,430.4538531229181
26876,110.69975753885898
26877,444.1176569046536
26878,756.1179570770138
26879,195.99745851492156
26880,429.09485755857787
26881,718.4992221165724
26882,182.4051807412276
26883,713.2761072056509
26884,1266.9674064252877
26885,327.04329934388034
26886,259.4409077409132
26887,490.5371272012092
26888,117.76248262399565
26889,442.5474531840728
26890,810.0653154288456
26891,205.34763540353845
26892,271.73332624546003
26893,461.5727252958235
26894,120.35709685515133
26895,449.4236001293459
26896,827.3845015021002
26897,209.30941109665073
26898,450.4533119006166
26899,772.7812050718464
26900,207.4476379894954
26901,769.6596516085822
26902,1322.2046601194124
26903,336.2576631732598
26904,273.50726075892726
26905,515.9149313363741
26906,125.52286642298978
26907,504.66938614226837
26908,829.994220504822
26909,230.92897712191146
26910,291.464204167347
26911,538.5185880496575
26912,128.6933550418983
26913,502.4654524049253
26914,863.0436007787008
26915,230.96336503027393
26916,506.5439187353655
26917,848.7619359934096
26918,228.8147578482117
26919,854.2932367227079
26920,1443.128262650372
26921,370.8636287513023
26922,324.36580797167164
26923,547.2795315927639
26924,134.76629156980417
26925,530.998238102156
26926,1006.4967569435305
26927,233.75907229522704
26928,275.7237079854769
26929,457.9242376819677
26930,123.48085248093021
26931,493.28002640419135
26932,856.0658921226869
26933,208.0067757751739
26934,457.16641457872123
26935,769.4972123892757
26936,198.4233570890418
26937,810.7658269500785
26938,1482.641685187548
26939,357.4554200837267
26940,305.60997234723504
26941,537.6654822733303
26942,130.52814299978183
26943,516.5771681788264
26944,914.8793167702081
26945,225.8243848669457
26946,255.49151725887836
26947,459.28405344775086
26948,117.45092335030957
26949,445.3367923300074
26950,773.0790527025728
26951,202.55939790175577
26952,436.6720222915947
26953,745.1120119780454
26954,182.37799505868085
26955,755.3643754389087
26956,1329.412157044343
26957,334.660203842799
26958,285.50653295861446
26959,509.5623075810505
26960,120.91726120841128
26961,468.6895395246027
26962,875.7447106521416
26963,204.74465692474422
26964,259.45534499086887
26965,461.3150048661557
26966,115.22120059382199
26967,471.11483120123086
26968,774.511340120688
26969,199.81153308956294
26970,431.6763091116328
26971,757.4858506052451
26972,194.82181220144224
26973,743.4981620475469
26974,1366.5957502169622
26975,327.61613531869006
26976,267.1876904866398
26977,462.15795609257
26978,123.54439236872207
26979,469.99922275721013
26980,870.4293084893828
26981,214.61403464819017
26982,233.12674719032978
26983,444.01615643628304
26984,114.68205254204808
26985,425.4040760101972
26986,738.9974750835686
26987,195.78420865106247
26988,403.49946655147113
26989,695.3975171192305
26990,177.80952047758774
26991,680.9545005164601
26992,1289.005504833133
26993,300.9665743731674
26994,249.6257557322058
26995,463.52878531489534
26996,115.49632276114595
26997,424.25392434500634
26998,849.0620552991653
26999,194.09100531341812
27000,248.03333612457732
27001,422.67776895265524
27002,113.11972603204589
27003,425.00744446937637
27004,775.243127220412
27005,196.7245554246758
27006,419.8247800333863
27007,697.4964368014695
27008,188.56207252456682
27009,707.3228202423619
27010,1313.550192292907
27011,311.0782241558027
27012,252.43760509740315
27013,457.16602224763886
27014,118.58206437065861
27015,478.1623438427945
27016,810.8276857372085
27017,202.3714912894234
27018,258.4433573221526
27019,466.9358430759546
27020,115.38568442446888
27021,468.6276478864778
27022,802.372616222446
27023,206.12492665856684
27024,420.57121874161675
27025,847.5205429816715
27026,180.85435703516367
27027,751.1393829149735
27028,1316.7149580325288
27029,315.341221353313
27030,267.35007600849303
27031,503.98520080426766
27032,132.35792770599758
27033,464.98231713607197
27034,861.51966273421
27035,231.5280537751254
27036,279.8528383768661
27037,496.88735285510717
27038,137.81258359822158
27039,496.0034404096114
27040,853.5581311044159
27041,234.97644271688156
27042,489.86428241257477
27043,892.4440864524153
27044,216.280223926873
27045,840.3726963571165
27046,1391.1503340641432
27047,375.62699367330873
27048,323.8329656656726
27049,537.441578509998
27050,133.11906492562773
27051,517.3319411203598
27052,986.9579489435147
27053,244.04984518875668
27054,292.52571017163706
27055,520.6677087889116
27056,126.55318266385028
27057,462.05496386638276
27058,850.7955539144298
27059,218.23107864416747
27060,462.6820544419464
27061,858.9424674396927
27062,194.17781077154345
27063,777.1034637454691
27064,1412.8647858657012
27065,356.13937011475826
27066,284.8697700413762
27067,547.4330052099139
27068,133.83555186675005
27069,509.4395987776939
27070,992.5929711843689
27071,231.00712104737974
27072,252.39080050852417
27073,449.61021067759486
27074,117.38465778690214
27075,445.69097412715195
27076,785.3573069550258
27077,194.9667901504242
27078,431.2476607849172
27079,770.9974085178065
27080,189.4642209584567
27081,707.3212458326824
27082,1284.5484866037189
27083,344.7880745920248
27084,278.919034446947
27085,517.0997912085166
27086,124.20390068175438
27087,457.4104829616934
27088,874.0415558717111
27089,218.26531118568397
27090,251.88321878255505
27091,486.49672010548454
27092,116.24345814216683
27093,459.68061305966415
27094,805.0740556331356
27095,193.84373265312146
27096,411.99731779236595
27097,802.2847289449519
27098,199.55270566899796
27099,749.0188573985179
27100,1408.8778105462573
27101,352.42835983587025
27102,282.9188942530938
27103,508.9872054673626
27104,122.9747177378578
27105,467.23832507400914
27106,890.2472824276607
27107,206.2545908548868
27108,241.8199249549618
27109,450.7474402615636
27110,112.66362290080194
27111,400.11342487091764
27112,767.2873506348994
27113,188.74413415067568
27114,388.6086470544677
27115,780.1564184747476
27116,183.52095513482362
27117,719.4226771433983
27118,1333.8610520042002
27119,323.41498704414073
27120,261.23086576970826
27121,462.160263839333
27122,115.8755350454691
27123,458.5858636787859
27124,819.2041952886589
27125,211.50259195138378
27126,243.71816383674516
27127,441.034889331342
27128,117.23986813902584
27129,442.9025294908371
27130,773.6746218758326
27131,186.09817616012157
27132,423.53521961356097
27133,745.7935041008286
27134,184.0566952470188
27135,716.3749183143901
27136,1318.3254148862402
27137,328.3433490247398
27138,264.841964255969
27139,479.5897126063553
27140,111.78065917525983
27141,449.1322159300069
27142,837.4099314852149
27143,214.27593664911393
27144,264.17735083326
27145,475.66519937923897
27146,118.00135143135532
27147,451.1007188771641
27148,816.077895703376
27149,211.8477159471281
27150,428.85696853593436
27151,809.6218260023874
27152,196.54278236806906
27153,809.9496148861974
27154,1389.574480717417
27155,350.05549429076456
27156,282.15494720382026
27157,491.1979690103142
27158,125.84164628088143
27159,504.6514061991817
27160,928.458905781237
27161,225.37867277616627
27162,273.6492713125872
27163,530.8394040034194
27164,122.07334463512726
27165,502.9576757735229
27166,958.9239914875595
27167,227.7012733185996
27168,486.10002207647176
27169,879.0174047189039
27170,216.8960188240397
27171,825.6742208847522
27172,1524.8090545995349
27173,373.84952954071326
27174,308.5361570049962
27175,566.0666110364418
27176,135.65593886862322
27177,531.4225126933158
27178,979.1786567879435
27179,241.4882849902677
27180,273.99134965369325
27181,516.8908986601671
27182,122.32375281164491
27183,460.79096079284125
27184,837.2948731803658
27185,232.11098374595096
27186,458.4868884402085
27187,844.2514922389178
27188,205.8867392893694
27189,786.4701999831643
27190,1414.6264237484293
27191,350.1985621480854
27192,292.3619124558713
27193,515.5555566260366
27194,136.14849282145403
27195,489.78361370376484
27196,962.3123585064959
27197,230.53240189325598
27198,258.2347287361112
27199,471.9621370405346
27200,116.57076764326415
27201,465.19515324734004
27202,823.7535221440982
27203,217.34387169461436
27204,395.6482938520062
27205,765.303404269451
27206,192.41208796289467
27207,708.7693246007417
27208,1457.239488760485
27209,336.0992188566402
27210,273.2675546401724
27211,503.3247641788896
27212,127.01505222523909
27213,484.0128719909054
27214,913.97003956379
27215,224.11711580415283
27216,255.79651581138882
27217,479.78386969364686
27218,114.72629682482079
27219,448.31226332960716
27220,808.7222321819781
27221,202.44764616041482
27222,413.94924796666913
27223,789.9833848848698
27224,184.51465402770654
27225,698.6389445959459
27226,1399.1997594237073
27227,328.0966343562608
27228,263.12920002191225
27229,532.9920125871232
27230,125.06500419470075
27231,468.02791229004066
27232,884.2175266957428
27233,215.8116059397371
27234,232.28906712316623
27235,448.8443647760749
27236,111.34758858867984
27237,394.91284024692885
27238,746.3752301180048
27239,194.93968483183988
27240,407.2158200606513
27241,748.394016519861
27242,178.6466016665401
27243,723.3192121822858
27244,1381.7842467770329
27245,307.40980219197945
27246,259.2764632838734
27247,472.2969746226982
27248,116.80985235989685
27249,439.15480514253017
27250,835.1076822500152
27251,203.447439471832
27252,239.89039957089065
27253,473.5293258515905
27254,112.49213649018354
27255,415.0164450329795
27256,768.3089353681436
27257,196.9655779581746
27258,380.7228888383749
27259,781.6963898911044
27260,179.94195287247342
27261,726.3494477818555
27262,1320.6304112881317
27263,327.1519928938654
27264,266.9620116347357
27265,496.63225598389255
27266,123.99144350212077
27267,434.20383567191044
27268,876.6514615428787
27269,196.585783760418
27270,277.3009630223753
27271,501.4774977819087
27272,114.80093043230177
27273,458.3346738651282
27274,836.7487039139304
27275,210.78619842242614
27276,444.158547889726
27277,856.9013592767233
27278,199.0365081620545
27279,753.8490286689571
27280,1400.0502652227065
27281,350.5224332009865
27282,278.38365484943483
27283,507.3642487518057
27284,129.48034766100253
27285,470.20323174235784
27286,898.2195433485144
27287,216.35984595480605
27288,264.6070734181089
27289,537.1847943747902
27290,130.11078253541683
27291,476.9696354042114
27292,902.2293842313377
27293,233.20411218144565
27294,467.04131924280614
27295,952.1161336102057
27296,217.91020007038904
27297,818.1270005586282
27298,1558.0106173271952
27299,364.7435144150346
27300,308.0150888280514
27301,588.4537150092409
27302,141.06029115748862
27303,516.1302518779912
27304,1026.8575424336846
27305,232.89979656400916
27306,265.25645715097136
27307,481.6772125257827
27308,126.37160715189934
27309,480.5237947675026
27310,912.2449984122323
27311,219.77551626755402
27312,478.4212636717599
27313,861.3294684092917
27314,197.49411005197285
27315,802.3458728350458
27316,1524.0181521647078
27317,362.4208209680342
27318,278.1088097057145
27319,521.8963216904192
27320,128.88925457125094
27321,483.07351248068073
27322,963.8691734217444
27323,230.41660720567234
27324,252.34678462076883
27325,482.2492400215446
27326,118.92381862185874
27327,451.7656712148165
27328,812.7022071541189
27329,205.8008218106425
27330,413.5352587690873
27331,772.750988420143
27332,189.69060544884692
27333,711.5809679121654
27334,1371.9613279080647
27335,350.79936188127124
27336,267.6397684309796
27337,518.5885509745389
27338,116.5175503809119
27339,441.5479717281949
27340,850.9351989617602
27341,222.82734003498265
27342,258.88624442715314
27343,479.8361561858645
27344,115.24067404469332
27345,438.2529213362393
27346,824.6555081010815
27347,199.64324799850164
27348,409.6756012668113
27349,778.8424700053873
27350,182.92557385662
27351,741.0730015004755
27352,1427.9440474692994
27353,351.40988855577103
27354,263.46490961234036
27355,518.919927759186
27356,124.23298815893978
27357,442.71214976006445
27358,893.2547987889021
27359,227.9209758499697
27360,230.1184453346543
27361,459.73825506778314
27362,110.14149657558235
27363,406.81519130587327
27364,789.4462506645332
27365,190.73480926235936
27366,384.6116885622508
27367,750.597568900376
27368,173.66079325367826
27369,694.0128961790073
27370,1309.5396251874135
27371,312.91120598649957
27372,252.76470541426207
27373,485.0613106318232
27374,119.16838913458088
27375,424.1721731512961
27376,837.1554352789359
27377,194.5558972788048
27378,227.07252603500308
27379,433.07625107248333
27380,105.79627557676497
27381,416.12879667914325
27382,787.8073732317189
27383,195.79564436026888
27384,380.1804377072872
27385,785.5786957147792
27386,178.5902036702956
27387,682.7458930610135
27388,1311.3010901577654
27389,327.1238386380068
27390,249.5115810441358
27391,512.5584160774009
27392,116.22907100511209
27393,428.65547751277893
27394,859.1247495976874
27395,216.83130521639234
27396,255.7127177677818
27397,514.2505655255878
27398,118.98510758733804
27399,454.52096991395615
27400,867.47994303051
27401,208.25729906004537
27402,400.0568912002055
27403,804.1000179278615
27404,197.79200436091847
27405,725.5598565406108
27406,1439.3183032415618
27407,341.7297609847952
27408,267.96344410097635
27409,539.0239189866107
27410,129.1206686677169
27411,457.8892435084469
27412,939.9668682521259
27413,216.24608192247968
27414,275.0205422727714
27415,544.7942556587878
27416,131.71123279981862
27417,495.8956388370729
27418,959.3091175673361
27419,239.34618730104123
27420,505.15246300758633
27421,916.5099112456519
27422,222.3747395054586
27423,829.7369378685854
27424,1608.3409446266337
27425,358.80787565803524
27426,295.17494596846365
27427,585.199716574044
27428,135.82651477366073
27429,511.440161777937
27430,1026.5340160320854
27431,240.05935489082918
27432,277.476307181972
27433,551.2221237693236
27434,131.60441501676047
27435,478.31278748088386
27436,956.090308615181
27437,229.73889803555124
27438,459.76125087168583
27439,894.5410220265268
27440,212.4270727651412
27441,790.4432406059076
27442,1569.3398997026204
27443,381.1801217006491
27444,298.74571827887087
27445,593.1305848677214
27446,148.62677096124656
27447,504.7030593330204
27448,1047.97801236985
27449,247.11816669629258
27450,245.31636878406636
27451,491.44629893436934
27452,116.62464158058448
27453,456.0609563798313
27454,870.877283659169
27455,213.37254856668457
27456,418.32953702659165
27457,796.6571619836975
27458,202.68809971729928
27459,749.3243875114741
27460,1403.7115931742069
27461,316.9415842097805
27462,268.4508733255334
27463,503.9794319007434
27464,126.7600844099241
27465,437.8294348453674
27466,909.2767628770779
27467,219.90790223915127
27468,243.76169983205205
27469,451.26347064931616
27470,111.51981220539902
27471,401.210145050245
27472,781.7742445740621
27473,204.18370706553142
27474,397.49834310274156
27475,734.4122873307755
27476,179.2406702444107
27477,679.7816487088616
27478,1351.6967002056886
27479,317.70409127952166
27480,251.13996161602563
27481,521.8115063461088
27482,122.61162676076903
27483,430.2028894184332
27484,835.1147875114349
27485,201.50238224790814
27486,229.2498915251085
27487,457.11918101272556
27488,106.49169337036967
27489,402.0463381464179
27490,811.1309879685966
27491,188.10285123515342
27492,404.6903794128206
27493,755.5570176068575
27494,180.01654421730763
27495,656.6588792837773
27496,1352.9693277578672
27497,315.09293619762275
27498,248.9630901601841
27499,489.72072847437784
27500,124.08777129088597
27501,437.55590020096014
27502,846.7846840449555
27503,205.5821673964067
27504,226.98940086959547
27505,473.0177451578603
27506,113.53704436889656
27507,405.07246058871493
27508,789.9505098174101
27509,202.57636424785673
27510,410.62089454327406
27511,806.1505003294429
27512,173.647913513489
27513,688.3461495554254
27514,1328.4361843077727
27515,324.4468182970182
27516,240.90390886641487
27517,496.8715069000801
27518,123.33937601943451
27519,425.52467117951886
27520,847.5827193647739
27521,202.63113722266397
27522,252.0898474656445
27523,515.7058880029865
27524,121.64626824338963
27525,439.8692193387852
27526,832.3116164686426
27527,211.20232207121276
27528,404.13098001878836
27529,861.2406877253287
27530,195.47809728754044
27531,730.1979507325926
27532,1560.8827444963597
27533,343.0210449568477
27534,286.5303445500966
27535,533.8238651309591
27536,123.4642543251121
27537,457.4867075711162
27538,934.695215899621
27539,217.40418679639072
27540,272.2719330878527
27541,555.5182992275771
27542,124.02815188454157
27543,475.39910006863755
27544,978.1261447058548
27545,230.49189686190806
27546,461.2271713166684
27547,926.9304759384468
27548,217.01962339307178
27549,814.0262488887297
27550,1568.2996367643286
27551,374.34084085285076
27552,299.07212630583643
27553,597.7720956869102
27554,135.5710194971371
27555,522.8986669331748
27556,1044.9298144415552
27557,240.19846594577936
27558,250.25023059418234
27559,580.5271348295715
27560,127.51321946334676
27561,449.3938148348805
27562,943.326739444326
27563,224.8826032328383
27564,457.77764611179276
27565,922.2246445689145
27566,214.39875511934034
27567,814.5570731249022
27568,1647.528570856099
